frame,timestamp,position_x_px,position_y_px,orientation,num_markers
19598,653.9189,1088.75,255.00,-8.86,1
19599,653.9523,1090.00,255.00,-8.97,1
19600,653.9857,1092.00,256.50,-7.50,1
19601,654.0190,1093.25,255.50,-7.59,1
19602,654.0524,1093.00,255.50,-7.50,1
19603,654.0858,1094.25,256.50,-7.59,1
19604,654.1191,1095.00,256.50,-7.50,1
19605,654.1525,1095.50,256.75,-8.46,1
19606,654.1859,1095.50,258.00,-9.21,1
19607,654.2192,1095.00,258.25,-6.75,1
19608,654.2526,1095.50,256.75,-8.46,1
19609,654.2860,1096.00,256.25,-6.75,1
19610,654.3193,1096.00,255.50,-7.50,1
19611,654.3527,1095.50,254.25,-6.58,1
19612,654.3861,1093.25,253.50,-7.21,1
19613,654.4194,1092.50,253.75,-8.03,1
19614,654.4528,1090.75,254.00,-8.86,1
19615,654.4862,1089.00,255.75,-7.83,1
19616,654.5195,1088.75,256.25,-6.67,1
19617,654.5529,1087.25,258.00,-8.64,1
19618,654.5863,1087.25,258.00,-8.64,1
19619,654.6196,1088.25,259.00,-8.64,1
19620,654.6530,1089.25,259.50,-7.21,1
19621,654.6864,1089.25,259.25,-6.50,1
19622,654.7197,1088.75,259.00,-8.86,1
19623,654.7531,1090.00,259.25,-9.71,1
19624,654.7865,1090.75,260.00,-5.93,1
19625,654.8198,1092.00,260.25,-6.75,1
19626,654.8532,1093.25,260.75,-8.34,1
19627,654.8866,1095.00,261.50,-7.50,1
19628,654.9199,1096.75,260.50,-7.80,1
19629,654.9533,1096.75,260.50,-7.80,1
19630,654.9867,1097.50,261.50,-7.70,1
19631,655.0200,1098.50,262.25,-6.93,1
19632,655.0534,1099.50,262.75,-5.40,1
19633,655.0868,1099.50,263.50,-7.70,1
19634,655.1201,1098.50,263.75,-5.40,1
19635,655.1535,1098.50,263.75,-5.40,1
19636,655.1869,1099.00,262.50,-7.91,1
19637,655.2202,1099.25,261.75,-5.33,1
19638,655.2536,1098.75,260.50,-7.40,1
19639,655.2870,1098.00,259.50,-7.50,1
19640,655.3203,1094.50,259.50,-7.31,1
19641,655.3537,1093.50,259.75,-8.03,1
19642,655.3871,1092.50,259.75,-8.03,1
19643,655.4204,1091.50,261.25,-6.58,1
19644,655.4538,1090.25,263.25,-6.50,1
19645,655.4872,1090.50,263.25,-6.58,1
19646,655.5205,1091.25,263.25,-6.50,1
19647,655.5539,1091.50,263.50,-7.31,1
19648,655.5873,1091.50,263.75,-8.03,1
19649,655.6206,1091.50,263.50,-7.31,1
19650,655.6540,1091.50,263.00,-5.86,1
19651,655.6874,1093.50,264.25,-6.58,1
19652,655.7207,1093.75,264.75,-8.13,1
19653,655.7541,1095.50,265.00,-5.86,1
19654,655.7875,1097.75,266.50,-4.46,1
19655,655.8208,1098.75,266.75,-5.19,1
19656,655.8542,1099.50,265.75,-5.40,1
19657,655.8876,1099.75,265.75,-5.48,1
19658,655.9209,1100.50,266.75,-5.40,1
19659,655.9543,1101.50,267.25,-6.93,1
19660,655.9877,1102.50,267.75,-5.40,1
19661,656.0210,1102.00,268.25,-3.76,1
19662,656.0544,1101.75,268.00,-6.25,1
19663,656.0878,1101.00,268.25,-3.76,1
19664,656.1211,1101.50,267.50,-4.64,1
19665,656.1545,1102.00,266.50,-4.51,1
19666,656.1879,1102.00,265.50,-4.29,1
19667,656.2212,1099.50,264.25,-3.67,1
19668,656.2546,1097.50,264.25,-3.67,1
19669,656.2880,1096.50,264.75,-5.13,1
19670,656.3213,1094.50,265.25,-6.58,1
19671,656.3547,1094.00,266.00,-5.71,1
19672,656.3881,1092.50,267.25,-6.58,1
19673,656.4214,1092.50,267.25,-6.58,1
19674,656.4548,1092.50,267.25,-6.58,1
19675,656.4882,1092.50,267.00,-5.86,1
19676,656.5215,1093.25,268.00,-5.78,1
19677,656.5549,1094.25,268.50,-7.21,1
19678,656.5883,1094.25,268.75,-5.06,1
19679,656.6216,1093.50,268.00,-5.86,1
19680,656.6550,1094.75,268.50,-4.46,1
19681,656.6884,1095.50,269.25,-6.58,1
19682,656.7217,1096.50,269.50,-4.40,1
19683,656.7551,1098.00,270.00,-6.01,1
19684,656.7885,1100.75,270.50,-4.70,1
19685,656.8218,1101.75,270.50,-4.70,1
19686,656.8552,1101.75,269.50,-4.70,1
19687,656.8886,1101.25,270.25,-6.84,1
19688,656.9219,1102.50,271.00,-6.17,1
19689,656.9553,1103.00,271.50,-4.51,1
19690,656.9887,1103.50,271.75,-5.40,1
19691,657.0220,1103.25,273.00,-6.09,1
19692,657.0554,1103.00,273.25,-3.76,1
19693,657.0888,1103.50,273.00,-3.09,1
19694,657.1221,1103.75,272.75,-2.23,1
19695,657.1555,1104.00,270.50,-4.51,1
19696,657.1889,1103.75,270.00,-2.97,1
19697,657.2222,1102.75,269.50,-4.24,1
19698,657.2556,1100.50,268.50,-4.40,1
19699,657.2890,1099.50,268.75,-5.13,1
19700,657.3223,1097.50,269.00,-5.86,1
19701,657.3557,1095.00,270.75,-5.00,1
19702,657.3891,1094.50,271.25,-3.67,1
19703,657.4224,1093.50,272.00,-5.86,1
19704,657.4558,1094.00,271.25,-3.58,1
19705,657.4892,1094.50,271.25,-3.67,1
19706,657.5225,1094.75,271.25,-3.72,1
19707,657.5559,1095.75,272.25,-3.72,1
19708,657.5893,1095.50,272.50,-4.40,1
19709,657.6226,1095.25,272.50,-4.34,1
19710,657.6560,1095.00,272.25,-3.58,1
19711,657.6894,1096.25,273.00,-5.78,1
19712,657.7227,1097.00,273.00,-6.01,1
19713,657.7561,1098.50,273.75,-5.13,1
19714,657.7895,1099.50,273.75,-5.13,1
19715,657.8228,1101.25,274.50,-4.57,1
19716,657.8562,1103.00,275.75,-2.26,1
19717,657.8896,1103.50,274.50,-4.64,1
19718,657.9229,1103.25,274.75,-2.29,1
19719,657.9563,1103.50,275.25,-3.87,1
19720,657.9897,1104.75,275.75,-2.23,1
19721,658.0230,1105.50,276.00,-3.09,1
19722,658.0564,1105.00,277.25,-0.75,1
19723,658.0898,1104.75,277.50,-1.49,1
19724,658.1231,1104.75,277.50,-1.49,1
19725,658.1565,1104.75,276.50,-1.49,1
19726,658.1899,1105.25,275.50,-1.53,1
19727,658.2232,1105.00,275.00,-3.01,1
19728,658.2566,1105.25,273.75,-2.29,1
19729,658.2900,1102.00,272.75,-2.26,1
19730,658.3233,1100.75,273.00,-5.93,1
19731,658.3567,1097.50,273.75,-5.13,1
19732,658.3901,1096.50,275.00,-5.86,1
19733,658.4234,1095.75,275.25,-3.72,1
19734,658.4568,1094.75,276.50,-4.24,1
19735,658.4902,1094.75,276.25,-3.53,1
19736,658.5235,1095.50,275.75,-5.13,1
19737,658.5569,1095.75,275.75,-5.19,1
19738,658.5903,1097.00,276.00,-2.86,1
19739,658.6236,1098.25,277.25,-3.62,1
19740,658.6570,1098.50,277.25,-3.67,1
19741,658.6904,1097.75,277.00,-5.93,1
19742,658.7237,1097.25,276.75,-5.06,1
19743,658.7571,1098.50,277.25,-3.67,1
19744,658.7905,1100.50,278.00,-2.94,1
19745,658.8238,1101.50,278.50,-4.40,1
19746,658.8572,1102.50,279.00,-2.94,1
19747,658.8906,1104.00,279.75,-2.26,1
19748,658.9239,1105.25,279.25,-3.81,1
19749,658.9573,1105.50,279.00,-3.09,1
19750,658.9907,1105.25,279.25,-3.81,1
19751,659.0240,1106.25,279.75,-2.29,1
19752,659.0574,1106.50,280.50,-4.64,1
19753,659.0908,1107.25,280.50,-1.53,1
19754,659.1241,1106.75,281.50,-1.49,1
19755,659.1575,1106.50,282.00,-3.09,1
19756,659.1909,1106.50,282.00,-3.09,1
19757,659.2242,1107.25,280.50,-1.53,1
19758,659.2576,1107.25,279.25,-0.76,1
19759,659.2910,1105.75,277.75,0.74,1
19760,659.3243,1104.50,277.50,-1.47,1
19761,659.3577,1103.75,277.00,-2.97,1
19762,659.3911,1100.50,277.25,-3.67,1
19763,659.4244,1099.50,277.75,-2.20,1
19764,659.4578,1097.50,279.00,-2.94,1
19765,659.4912,1096.50,279.50,-1.47,1
19766,659.5245,1095.75,280.00,-2.83,1
19767,659.5579,1096.25,280.00,-2.90,1
19768,659.5913,1096.00,279.50,-1.43,1
19769,659.6246,1096.50,279.25,-3.67,1
19770,659.6580,1097.50,279.50,-1.47,1
19771,659.6914,1097.75,280.00,-2.83,1
19772,659.7247,1098.50,280.50,-1.47,1
19773,659.7581,1098.25,280.50,-1.45,1
19774,659.7915,1097.75,280.50,-1.49,1
19775,659.8248,1098.75,281.25,-0.74,1
19776,659.8582,1100.00,281.25,2.26,1
19777,659.8916,1101.25,282.00,0.00,1
19778,659.9249,1102.75,282.00,0.00,1
19779,659.9583,1104.25,283.25,2.29,1
19780,659.9917,1105.50,283.75,-2.32,1
19781,660.0250,1105.50,283.00,3.09,1
19782,660.0584,1105.50,282.75,0.77,1
19783,660.0918,1105.50,282.75,0.77,1
19784,660.1251,1106.50,282.75,0.77,1
19785,660.1585,1106.50,283.00,3.09,1
19786,660.1919,1107.50,283.75,0.77,1
19787,660.2252,1107.50,284.75,0.77,1
19788,660.2586,1107.50,284.75,0.77,1
19789,660.2920,1107.25,284.75,0.76,1
19790,660.3253,1107.50,284.00,3.09,1
19791,660.3587,1108.25,283.25,-0.76,1
19792,660.3921,1108.25,282.75,0.76,1
19793,660.4254,1107.75,281.50,-1.49,1
19794,660.4588,1105.00,280.75,0.75,1
19795,660.4921,1104.50,280.75,-2.20,1
19796,660.5255,1101.25,281.25,-0.73,1
19797,660.5589,1100.50,282.00,0.00,1
19798,660.5922,1099.50,282.50,-1.47,1
19799,660.6256,1099.00,283.75,-2.15,1
19800,660.6590,1099.50,283.00,0.00,1
19801,660.6923,1099.50,282.25,-0.73,1
19802,660.7257,1099.75,283.00,0.00,1
19803,660.7591,1100.25,283.00,0.00,1
19804,660.7924,1100.75,284.00,0.00,1
19805,660.8258,1100.50,283.75,0.73,1
19806,660.8592,1100.50,283.75,0.73,1
19807,660.8925,1100.50,283.50,-1.47,1
19808,660.9259,1101.50,284.00,0.00,1
19809,660.9593,1102.50,285.00,0.00,1
19810,660.9926,1103.75,285.25,2.23,1
19811,661.0260,1105.75,286.00,0.00,1
19812,661.0594,1106.00,286.75,0.75,1
19813,661.0927,1106.75,286.00,0.00,1
19814,661.1261,1106.50,285.75,0.77,1
19815,661.1595,1106.50,286.25,2.32,1
19816,661.1928,1106.50,286.25,2.32,1
19817,661.2262,1107.25,286.50,1.53,1
19818,661.2596,1108.00,286.50,1.51,1
19819,661.2929,1108.75,287.50,1.57,1
19820,661.3263,1108.75,288.50,1.57,1
19821,661.3597,1108.75,288.50,1.57,1
19822,661.3930,1108.75,288.25,2.35,1
19823,661.4264,1108.25,287.75,0.76,1
19824,661.4598,1109.00,287.00,0.00,1
19825,661.4931,1109.25,285.75,0.76,1
19826,661.5265,1109.00,284.75,0.75,1
19827,661.5599,1108.25,284.50,1.45,1
19828,661.5932,1105.75,283.75,0.74,1
19829,661.6266,1104.75,284.00,0.00,1
19830,661.6600,1103.25,284.50,1.45,1
19831,661.6933,1101.75,285.75,0.74,1
19832,661.7267,1100.50,286.25,2.20,1
19833,661.7601,1101.50,286.00,0.00,1
19834,661.7934,1101.50,285.25,2.20,1
19835,661.8268,1101.25,285.50,1.45,1
19836,661.8602,1102.00,286.00,0.00,1
19837,661.8935,1102.50,286.00,0.00,1
19838,661.9269,1102.75,286.00,0.00,1
19839,661.9603,1102.25,285.25,2.17,1
19840,661.9936,1102.25,285.00,0.00,1
19841,662.0270,1102.75,286.25,2.23,1
19842,662.0604,1103.75,287.25,2.23,1
19843,662.0937,1105.25,288.00,0.00,1
19844,662.1271,1107.00,288.50,1.51,1
19845,662.1605,1108.00,288.75,0.75,1
19846,662.1938,1108.50,288.50,1.55,1
19847,662.2272,1108.25,288.25,2.29,1
19848,662.2606,1108.50,288.50,1.55,1
19849,662.2939,1108.25,288.50,1.53,1
19850,662.3273,1109.00,288.75,0.75,1
19851,662.3607,1109.75,289.50,1.57,1
19852,662.3940,1110.00,289.50,1.51,1
19853,662.4274,1110.25,290.50,1.53,1
19854,662.4608,1110.00,290.50,1.51,1
19855,662.4941,1110.25,290.50,1.53,1
19856,662.5275,1110.00,290.00,3.01,1
19857,662.5609,1111.00,288.50,1.51,1
19858,662.5942,1111.25,287.75,3.81,1
19859,662.6276,1111.25,287.25,2.29,1
19860,662.6610,1110.75,286.25,2.23,1
19861,662.6943,1108.00,285.50,1.51,1
19862,662.7277,1107.00,285.75,3.76,1
19863,662.7611,1105.50,286.75,0.73,1
19864,662.7944,1105.25,287.00,0.00,1
19865,662.8278,1104.25,288.00,0.00,1
19866,662.8612,1104.50,288.00,0.00,1
19867,662.8945,1104.50,288.75,0.73,1
19868,662.9279,1105.25,289.00,0.00,1
19869,662.9613,1105.25,289.00,0.00,1
19870,662.9946,1105.25,289.00,0.00,1
19871,663.0280,1104.25,288.50,1.45,1
19872,663.0614,1104.25,288.25,2.17,1
19873,663.0947,1104.25,288.50,1.45,1
19874,663.1281,1106.75,290.00,0.00,1
19875,663.1615,1108.00,290.50,1.51,1
19876,663.1948,1109.00,290.50,1.51,1
19877,663.2282,1110.00,291.25,-0.75,1
19878,663.2616,1110.50,290.75,0.73,1
19879,663.2949,1110.75,290.75,0.74,1
19880,663.3283,1110.75,290.50,1.49,1
19881,663.3617,1111.00,290.50,1.51,1
19882,663.3950,1111.50,290.75,3.87,1
19883,663.4284,1112.50,292.00,3.09,1
19884,663.4618,1113.00,292.50,1.51,1
19885,663.4951,1113.00,293.50,1.59,1
19886,663.5285,1112.75,293.75,3.92,1
19887,663.5619,1113.50,293.25,2.32,1
19888,663.5952,1113.75,292.50,1.57,1
19889,663.6286,1113.75,291.75,3.92,1
19890,663.6620,1114.50,290.50,1.55,1
19891,663.6953,1113.75,289.25,2.35,1
19892,663.7287,1111.25,288.75,3.81,1
19893,663.7621,1110.75,289.00,0.00,1
19894,663.7954,1109.75,289.50,1.49,1
19895,663.8288,1108.50,290.50,1.47,1
19896,663.8622,1108.00,291.00,3.01,1
19897,663.8955,1107.50,291.25,2.20,1
19898,663.9289,1108.50,291.75,0.73,1
19899,663.9623,1107.50,291.50,1.47,1
19900,663.9956,1107.25,291.25,2.17,1
19901,664.0290,1107.50,291.25,2.20,1
19902,664.0624,1107.50,291.25,2.20,1
19903,664.0957,1109.75,293.25,2.23,1
19904,664.1291,1110.50,293.50,1.47,1
19905,664.1625,1112.00,294.00,3.01,1
19906,664.1958,1113.00,294.50,1.51,1
19907,664.2292,1113.25,293.50,4.57,1
19908,664.2626,1113.00,293.50,1.51,1
19909,664.2959,1113.25,293.25,2.29,1
19910,664.3293,1113.50,294.25,2.32,1
19911,664.3627,1115.25,295.50,1.53,1
19912,664.3960,1115.50,295.75,3.87,1
19913,664.4294,1115.50,296.00,3.09,1
19914,664.4628,1115.50,295.75,3.87,1
19915,664.4961,1116.50,294.00,3.09,1
19916,664.5295,1117.25,293.25,2.29,1
19917,664.5629,1117.50,292.00,3.09,1
19918,664.5962,1117.00,290.75,3.76,1
19919,664.6296,1114.50,290.75,0.73,1
19920,664.6630,1113.75,291.25,2.23,1
19921,664.6963,1113.50,291.50,1.47,1
19922,664.7297,1112.50,292.50,1.47,1
19923,664.7631,1110.25,294.75,0.73,1
19924,664.7964,1110.50,294.50,1.47,1
19925,664.8298,1110.00,294.25,2.15,1
19926,664.8632,1109.50,294.25,2.20,1
19927,664.8965,1109.50,294.25,2.20,1
19928,664.9299,1111.00,295.00,3.01,1
19929,664.9633,1112.00,296.00,3.01,1
19930,664.9966,1112.75,296.00,2.97,1
19931,665.0300,1114.50,296.75,3.87,1
19932,665.0634,1115.50,296.50,4.64,1
19933,665.0967,1115.50,296.25,2.32,1
19934,665.1301,1116.50,297.25,2.32,1
19935,665.1635,1116.75,297.50,1.49,1
19936,665.1968,1118.25,298.75,3.81,1
19937,665.2302,1118.50,299.50,4.64,1
19938,665.2636,1118.25,299.50,4.57,1
19939,665.2969,1119.25,298.25,2.29,1
19940,665.3303,1119.50,298.00,3.09,1
19941,665.3637,1120.25,297.00,3.05,1
19942,665.3970,1120.50,295.75,3.87,1
19943,665.4304,1120.25,294.75,3.81,1
19944,665.4638,1118.50,294.50,1.47,1
19945,665.4971,1116.50,296.50,1.47,1
19946,665.5305,1114.75,298.25,2.23,1
19947,665.5639,1114.25,298.75,0.73,1
19948,665.5972,1114.50,299.00,2.94,1
19949,665.6306,1113.50,298.25,2.20,1
19950,665.6640,1113.50,298.25,2.20,1
19951,665.6973,1113.50,298.25,2.20,1
19952,665.7307,1115.00,299.25,2.26,1
19953,665.7641,1115.75,300.00,2.97,1
19954,665.7974,1117.00,300.75,3.76,1
19955,665.8308,1118.00,300.75,3.76,1
19956,665.8642,1118.75,299.75,3.72,1
19957,665.8975,1118.75,300.00,2.97,1
19958,665.9309,1119.75,301.75,3.72,1
19959,665.9643,1120.50,302.50,4.64,1
19960,665.9976,1121.00,303.25,2.26,1
19961,666.0310,1120.50,303.50,4.64,1
19962,666.0644,1121.00,303.00,3.01,1
19963,666.0977,1122.50,301.25,5.13,1
19964,666.1311,1122.50,300.50,4.64,1
19965,666.1645,1122.50,299.50,4.64,1
19966,666.1978,1121.75,298.50,4.46,1
19967,666.2312,1120.75,298.25,2.23,1
19968,666.2646,1119.00,299.50,4.51,1
19969,666.2979,1117.00,301.50,4.51,1
19970,666.3313,1116.25,302.25,2.17,1
19971,666.3647,1116.50,302.75,0.73,1
19972,666.3980,1117.00,302.00,3.01,1
19973,666.4314,1116.75,302.00,2.97,1
19974,666.4648,1116.00,301.25,5.26,1
19975,666.4981,1117.50,303.00,2.94,1
19976,666.5315,1118.25,303.75,3.81,1
19977,666.5649,1120.00,304.75,3.76,1
19978,666.5982,1121.50,303.75,3.87,1
19979,666.6316,1121.50,303.50,4.64,1
19980,666.6650,1121.25,303.75,3.81,1
19981,666.6983,1122.50,305.00,3.09,1
19982,666.7317,1123.50,306.00,3.09,1
19983,666.7651,1123.75,307.25,2.35,1
19984,666.7984,1123.75,307.50,4.70,1
19985,666.8318,1124.00,306.75,7.13,1
19986,666.8652,1124.50,305.75,3.87,1
19987,666.8985,1124.75,305.50,4.70,1
19988,666.9319,1125.00,304.50,4.51,1
19989,666.9653,1122.50,302.75,3.67,1
19990,666.9986,1122.00,303.50,4.51,1
19991,667.0320,1121.25,303.50,1.45,1
19992,667.0654,1120.50,304.50,4.64,1
19993,667.0987,1119.50,305.50,4.40,1
19994,667.1321,1119.25,306.00,3.05,1
19995,667.1655,1119.25,305.25,5.06,1
19996,667.1988,1119.00,305.00,6.01,1
19997,667.2322,1118.50,305.25,5.13,1
19998,667.2656,1119.50,306.00,2.94,1
19999,667.2989,1120.00,307.25,5.26,1
20000,667.3323,1121.00,307.50,4.51,1
20001,667.3657,1122.75,308.50,4.70,1
20002,667.3990,1123.75,307.75,7.03,1
20003,667.4324,1123.50,307.75,6.93,1
20004,667.4658,1124.25,308.50,4.57,1
20005,667.4991,1124.50,309.25,5.40,1
20006,667.5325,1125.50,309.50,4.64,1
20007,667.5659,1125.50,310.25,5.40,1
20008,667.5992,1125.50,310.25,5.40,1
20009,667.6326,1126.50,309.25,5.40,1
20010,667.6660,1126.75,308.50,4.70,1
20011,667.6993,1127.25,307.50,4.57,1
20012,667.7327,1127.00,306.25,5.26,1
20013,667.7661,1125.00,305.50,4.51,1
20014,667.7994,1124.00,306.50,4.51,1
20015,667.8328,1122.00,308.00,6.01,1
20016,667.8662,1121.00,309.25,5.26,1
20017,667.8995,1120.75,309.50,4.46,1
20018,667.9329,1121.00,309.25,5.26,1
20019,667.9663,1121.00,309.00,6.01,1
20020,667.9996,1120.50,308.50,4.40,1
20021,668.0330,1120.75,308.75,3.72,1
20022,668.0664,1121.75,310.00,2.97,1
20023,668.0997,1122.50,310.50,4.40,1
20024,668.1331,1124.00,311.25,5.26,1
20025,668.1665,1124.50,311.75,6.93,1
20026,668.1998,1125.50,311.00,6.17,1
20027,668.2332,1125.75,311.25,5.48,1
20028,668.2666,1126.75,312.25,5.48,1
20029,668.2999,1127.50,313.00,6.17,1
20030,668.3333,1128.25,313.25,5.33,1
20031,668.3667,1128.25,314.00,6.09,1
20032,668.4000,1128.25,314.00,6.09,1
20033,668.4334,1128.50,313.25,5.40,1
20034,668.4668,1129.25,311.75,6.84,1
20035,668.5001,1129.50,311.00,6.17,1
20036,668.5335,1130.00,310.25,5.26,1
20037,668.5669,1129.00,309.25,5.26,1
20038,668.6002,1126.00,309.75,6.75,1
20039,668.6336,1126.00,310.25,5.26,1
20040,668.6670,1124.50,311.50,4.40,1
20041,668.7003,1123.50,312.50,4.40,1
20042,668.7337,1123.00,313.25,5.26,1
20043,668.7671,1123.50,312.75,3.67,1
20044,668.8004,1123.25,312.25,5.33,1
20045,668.8338,1122.75,312.75,6.67,1
20046,668.8672,1123.50,313.50,7.70,1
20047,668.9005,1124.25,313.75,6.84,1
20048,668.9339,1125.50,314.75,6.93,1
20049,668.9673,1126.50,315.00,6.17,1
20050,669.0006,1127.75,315.00,6.25,1
20051,669.0340,1127.50,314.75,6.93,1
20052,669.0674,1127.75,315.00,6.25,1
20053,669.1007,1128.00,315.25,8.69,1
20054,669.1341,1129.50,316.50,7.70,1
20055,669.1675,1129.75,317.00,9.33,1
20056,669.2008,1129.50,317.25,8.46,1
20057,669.2342,1130.50,316.75,6.93,1
20058,669.2676,1131.25,315.00,6.09,1
20059,669.3009,1131.75,314.75,7.03,1
20060,669.3343,1131.75,313.75,7.03,1
20061,669.3677,1131.25,312.75,6.84,1
20062,669.4010,1129.00,312.50,4.51,1
20063,669.4344,1128.25,313.25,5.33,1
20064,669.4678,1126.25,315.50,4.57,1
20065,669.5011,1125.25,316.75,6.84,1
20066,669.5345,1125.25,316.50,4.57,1
20067,669.5679,1125.75,316.50,4.46,1
20068,669.6012,1125.00,315.75,6.75,1
20069,669.6346,1124.75,315.50,4.46,1
20070,669.6680,1125.00,315.75,6.75,1
20071,669.7013,1126.00,317.00,6.01,1
20072,669.7347,1127.00,317.75,6.75,1
20073,669.7681,1128.50,318.25,5.40,1
20074,669.8014,1129.75,318.00,6.25,1
20075,669.8348,1130.00,318.00,6.01,1
20076,669.8682,1130.50,318.75,6.93,1
20077,669.9015,1130.50,319.25,8.46,1
20078,669.9349,1131.75,320.25,8.57,1
20079,669.9683,1132.50,320.75,6.93,1
20080,670.0016,1132.50,321.50,7.70,1
20081,670.0350,1132.50,321.50,7.70,1
20082,670.0684,1133.00,320.50,7.50,1
20083,670.1017,1133.75,320.00,6.25,1
20084,670.1351,1134.75,319.00,6.25,1
20085,670.1685,1134.25,317.25,8.34,1
20086,670.2018,1133.25,316.25,8.34,1
20087,670.2352,1131.50,316.75,6.93,1
20088,670.2686,1130.00,317.75,6.75,1
20089,670.3019,1129.00,318.75,6.75,1
20090,670.3353,1128.00,319.75,6.75,1
20091,670.3687,1128.00,320.00,6.01,1
20092,670.4020,1128.00,319.75,6.75,1
20093,670.4354,1127.50,319.25,5.13,1
20094,670.4688,1128.00,319.50,7.50,1
20095,670.5021,1129.00,320.25,5.26,1
20096,670.5355,1130.00,321.50,4.51,1
20097,670.5689,1130.50,322.25,8.46,1
20098,670.6022,1131.75,322.50,7.80,1
20099,670.6356,1132.25,321.75,6.84,1
20100,670.6690,1132.50,321.50,7.70,1
20101,670.7023,1132.75,322.50,7.80,1
20102,670.7357,1133.25,323.00,9.09,1
20103,670.7691,1134.00,323.75,7.13,1
20104,670.8024,1134.50,324.75,6.93,1
20105,670.8358,1134.50,324.75,6.93,1
20106,670.8692,1135.25,323.75,6.84,1
20107,670.9025,1136.25,322.50,7.59,1
20108,670.9359,1136.50,321.50,7.70,1
20109,670.9693,1136.00,321.25,8.24,1
20110,671.0026,1135.50,320.25,8.46,1
20111,671.0360,1133.00,320.50,7.50,1
20112,671.0694,1132.50,320.50,7.31,1
20113,671.1027,1132.00,321.50,7.50,1
20114,671.1361,1131.00,322.50,7.50,1
20115,671.1695,1130.00,323.50,7.50,1
20116,671.2028,1130.00,323.25,8.24,1
20117,671.2362,1130.00,323.00,6.01,1
20118,671.2696,1129.75,323.00,5.93,1
20119,671.3029,1129.25,322.75,6.50,1
20120,671.3363,1131.00,324.25,5.26,1
20121,671.3697,1131.50,324.75,6.93,1
20122,671.4030,1133.00,325.75,10.23,1
20123,671.4364,1133.50,325.50,7.70,1
20124,671.4698,1134.50,324.75,6.93,1
20125,671.5031,1134.00,325.00,9.46,1
20126,671.5365,1134.50,326.25,8.46,1
20127,671.5699,1135.25,326.50,7.59,1
20128,671.6032,1136.00,327.00,9.46,1
20129,671.6366,1135.75,328.25,8.57,1
20130,671.6700,1136.00,328.00,9.46,1
20131,671.7033,1136.75,327.25,8.57,1
20132,671.7367,1137.75,325.50,7.80,1
20133,671.7701,1138.00,324.75,10.23,1
20134,671.8034,1138.00,324.00,6.01,1
20135,671.8368,1137.25,323.50,7.59,1
20136,671.8702,1135.00,323.50,7.50,1
20137,671.9035,1134.50,324.50,7.70,1
20138,671.9369,1132.25,326.50,7.59,1
20139,671.9703,1131.25,327.00,9.09,1
20140,672.0036,1131.00,327.50,7.50,1
20141,672.0370,1131.25,326.75,6.50,1
20142,672.0704,1131.25,326.50,7.59,1
20143,672.1037,1131.00,326.50,7.50,1
20144,672.1371,1131.00,326.75,6.75,1
20145,672.1705,1131.25,327.50,7.59,1
20146,672.2038,1132.25,328.50,7.59,1
20147,672.2372,1133.50,329.00,9.21,1
20148,672.2706,1135.25,329.25,8.34,1
20149,672.3039,1135.50,328.75,6.93,1
20150,672.3373,1135.50,329.00,9.21,1
20151,672.3707,1135.75,330.00,9.33,1
20152,672.4040,1135.75,330.25,11.61,1
20153,672.4374,1136.75,331.00,9.33,1
20154,672.4708,1136.75,332.00,9.33,1
20155,672.5041,1137.25,332.00,9.59,1
20156,672.5375,1138.25,331.00,9.59,1
20157,672.5709,1138.75,330.00,9.33,1
20158,672.6042,1139.50,329.00,9.21,1
20159,672.6376,1139.50,328.00,9.21,1
20160,672.6710,1138.50,327.00,9.21,1
20161,672.7043,1137.00,327.75,6.75,1
20162,672.7377,1135.25,329.25,8.34,1
20163,672.7711,1133.75,330.50,10.86,1
20164,672.8044,1133.00,331.25,8.69,1
20165,672.8378,1133.00,330.50,7.50,1
20166,672.8712,1133.25,330.50,7.59,1
20167,672.9045,1133.00,329.75,9.71,1
20168,672.9379,1133.00,330.25,8.24,1
20169,672.9713,1133.50,331.00,9.21,1
20170,673.0046,1133.75,331.75,10.10,1
20171,673.0380,1135.75,332.25,8.13,1
20172,673.0714,1136.50,333.25,8.46,1
20173,673.1047,1137.75,333.00,9.33,1
20174,673.1381,1137.50,333.00,9.21,1
20175,673.1715,1138.25,334.00,9.59,1
20176,673.2048,1138.50,334.00,9.21,1
20177,673.2382,1139.25,334.75,10.38,1
20178,673.2716,1140.25,335.75,10.38,1
20179,673.3049,1140.00,336.75,10.23,1
20180,673.3383,1140.00,336.75,10.23,1
20181,673.3717,1140.75,335.25,11.61,1
20182,673.4050,1141.50,334.25,8.46,1
20183,673.4384,1142.25,333.75,10.38,1
20184,673.4718,1141.50,332.25,11.46,1
20185,673.5051,1139.50,331.00,9.21,1
20186,673.5385,1138.25,332.25,11.31,1
20187,673.5719,1137.75,332.25,8.13,1
20188,673.6052,1135.50,334.50,10.71,1
20189,673.6386,1135.25,335.25,8.34,1
20190,673.6720,1135.25,335.50,7.59,1
20191,673.7053,1135.00,335.25,8.24,1
20192,673.7387,1135.00,334.75,9.71,1
20193,673.7721,1135.25,334.25,8.34,1
20194,673.8054,1135.25,335.00,9.09,1
20195,673.8388,1136.00,336.00,8.97,1
20196,673.8722,1138.25,337.00,9.09,1
