time,user,param,value,time_sec
00:10:44.6129718,3,phase shift,4.8694687,644.6129718
00:10:44.6632420,3,phase shift,4.8869224,644.663242
00:10:44.6807743,3,phase shift,4.9218287,644.6807743
00:10:44.6961993,3,phase shift,5.0614552,644.6961993
00:10:44.7107721,3,phase shift,5.148721,644.7107721
00:10:44.7290536,3,phase shift,5.2534413,644.7290536
00:10:44.7469111,3,phase shift,5.323254,644.7469111
00:10:44.7643436,3,phase shift,5.4454274,644.7643436
00:10:44.7816431,3,phase shift,5.6548667,644.7816431
00:10:44.7947274,3,phase shift,5.742133,644.7947274
00:10:44.8140486,3,phase shift,5.8468533,644.8140486
00:10:44.8350149,3,phase shift,5.969026,644.8350149
00:10:44.8454712,3,phase shift,6.0388393,644.8454712
00:10:44.8608204,3,phase shift,6.0911994,644.8608204
00:10:44.8799774,3,phase shift,6.1086526,644.8799774
00:10:44.8981324,3,phase shift,6.126106,644.8981324
00:10:44.9628573,3,phase shift,6.143559,644.9628573
00:10:45.0965015,3,phase shift,6.161012,645.0965015
00:10:45.1136268,3,phase shift,6.178466,645.1136268
00:10:45.1302901,3,phase shift,6.195919,645.1302901
00:10:45.1463229,3,phase shift,6.213372,645.1463229
00:10:45.1653155,3,phase shift,6.2308254,645.1653155
00:10:45.1816123,3,phase shift,6.2482786,645.1816123
00:10:45.2314070,3,phase shift,6.2657323,645.231407
00:10:45.4409992,2,phase shift,0.03490659,645.4409992
00:10:45.6727079,2,phase shift,6.213372,645.6727079
00:10:45.6904173,2,phase shift,6.143559,645.6904173
00:10:45.7054809,2,phase shift,6.0737457,645.7054809
00:10:45.7228896,2,phase shift,5.9864798,645.7228896
00:10:45.7374112,2,phase shift,5.9166665,645.7374112
00:10:45.7555371,2,phase shift,5.8468533,645.7555371
00:10:45.7724864,2,phase shift,5.77704,645.7724864
00:10:45.7907645,2,phase shift,5.72468,645.7907645
00:10:45.8043882,2,phase shift,5.6897736,645.8043882
00:10:45.8221852,2,phase shift,5.5676007,645.8221852
00:10:45.8395389,2,phase shift,5.550147,645.8395389
00:10:45.8575972,2,phase shift,5.5152407,645.8575972
00:10:45.8722096,2,phase shift,5.4977875,645.8722096
00:10:45.8887858,2,phase shift,5.4803343,645.8887858
00:10:45.9061608,2,phase shift,5.4628806,645.9061608
00:10:45.9248004,2,phase shift,5.4454274,645.9248004
00:10:45.9380995,2,phase shift,5.4279737,645.9380995
00:10:45.9554661,2,phase shift,5.393068,645.9554661
00:10:46.0215727,2,phase shift,5.375614,646.0215727
00:10:46.0392871,2,phase shift,5.340708,646.0392871
00:10:46.0546304,2,phase shift,5.305801,646.0546304
00:10:46.0748046,2,phase shift,5.2708945,646.0748046
00:10:46.0887287,2,phase shift,5.2359877,646.0887287
00:10:46.1043301,2,phase shift,5.2185345,646.1043301
00:10:46.1550265,2,phase shift,5.2010813,646.1550265
00:10:46.2043749,2,phase shift,5.183628,646.2043749
00:10:46.3056004,2,phase shift,5.166175,646.3056004
00:10:46.3588194,2,phase shift,5.148721,646.3588194
00:10:46.4065492,2,phase shift,5.131268,646.4065492
00:10:46.4223685,2,phase shift,5.113815,646.4223685
00:10:46.4549834,2,phase shift,5.0963616,646.4549834
00:10:46.4719935,2,phase shift,5.0789084,646.4719935
00:10:46.5725897,2,phase shift,5.0614552,646.5725897
00:10:46.6231056,2,phase shift,5.0440016,646.6231056
00:10:46.6569163,2,phase shift,5.0265484,646.6569163
00:10:46.6703802,2,phase shift,5.0090947,646.6703802
00:10:46.7374205,2,phase shift,4.991642,646.7374205
00:10:46.7891211,2,phase shift,4.974189,646.7891211
00:10:46.8400051,2,phase shift,4.956735,646.8400051
00:10:46.9217773,2,phase shift,4.939282,646.9217773
00:10:47.1065957,2,phase shift,4.9218287,647.1065957
00:10:47.1228113,2,phase shift,4.904375,647.1228113
00:10:47.1556066,2,phase shift,4.8869224,647.1556066
00:10:47.1745540,2,phase shift,4.8694687,647.174554
00:10:47.2043231,2,phase shift,4.8345623,647.2043231
00:10:47.2233774,2,phase shift,4.8171086,647.2233774
00:10:47.2548122,2,phase shift,4.7996554,647.2548122000001
00:10:47.4397126,2,phase shift,4.7822022,647.4397126
00:10:47.5269062,2,phase shift,4.764749,647.5269062
00:10:47.5399933,2,phase shift,4.747296,647.5399933
00:10:47.7323451,0,frequency,0.7,647.7323451
00:10:47.7328581,0,frequency,0.7,647.7328581
00:10:47.7339261,0,frequency,0.7,647.7339261
00:10:47.7344465,0,frequency,0.7,647.7344465
00:10:47.7510823,0,frequency,0.8,647.7510823
00:10:47.7515954,0,frequency,0.8,647.7515954
00:10:47.7526633,0,frequency,0.8,647.7526633
00:10:47.7531845,0,frequency,0.8,647.7531845
00:10:47.9175449,0,frequency,0.9,647.9175449
00:10:47.9180515,0,frequency,0.9,647.9180515
00:10:47.9190095,0,frequency,0.9,647.9190095
00:10:47.9195235,0,frequency,0.9,647.9195235
00:10:48.0346772,0,frequency,1.0,648.0346772
00:10:48.0351835,0,frequency,1.0,648.0351835
00:10:48.0362355,0,frequency,1.0,648.0362355
00:10:48.0367482,0,frequency,1.0,648.0367482
00:10:48.1356796,0,frequency,1.1,648.1356796
00:10:48.1361858,0,frequency,1.1,648.1361858
00:10:48.1372465,0,frequency,1.1,648.1372465
00:10:48.1377496,0,frequency,1.1,648.1377496
00:11:04.1212417,0,frequency,0.9,664.1212417
00:11:04.1217449,0,frequency,0.9,664.1217449
00:11:04.1228021,0,frequency,0.9,664.1228021
00:11:04.1233062,0,frequency,0.9,664.1233062
00:11:04.4180236,0,frequency,0.8,664.4180236
00:11:04.4185268,0,frequency,0.8,664.4185268
00:11:04.4195890,0,frequency,0.8,664.419589
00:11:04.4201028,0,frequency,0.8,664.4201028
00:11:04.9340761,0,frequency,0.9,664.9340761
00:11:04.9345845,0,frequency,0.9,664.9345845
00:11:04.9356469,0,frequency,0.9,664.9356469
00:11:04.9361610,0,frequency,0.9,664.936161
00:11:08.4193694,2,offset,90.0,668.4193694
00:11:10.9575480,0,frequency,1.0,670.957548
00:11:10.9580556,0,frequency,1.0,670.9580556
00:11:10.9591183,0,frequency,1.0,670.9591183
00:11:10.9596322,0,frequency,1.0,670.9596322
00:11:11.7342813,0,frequency,1.1,671.7342813
00:11:11.7347819,0,frequency,1.1,671.7347819
00:11:11.7358437,0,frequency,1.1,671.7358437
00:11:11.7363571,0,frequency,1.1,671.7363571
00:11:12.0695579,0,frequency,1.2,672.0695579
00:11:12.0700506,0,frequency,1.2,672.0700506
00:11:12.0710179,0,frequency,1.2,672.0710179
00:11:12.0714479,0,frequency,1.2,672.0714479
00:11:12.2186227,0,frequency,1.3,672.2186227
00:11:12.2191298,0,frequency,1.3,672.2191298
00:11:12.2201923,0,frequency,1.3,672.2201923
00:11:12.2207066,0,frequency,1.3,672.2207066
00:11:12.5343671,0,frequency,1.4,672.5343671
00:11:12.5348752,0,frequency,1.4,672.5348752
00:11:12.5359365,0,frequency,1.4,672.5359365
00:11:12.5364504,0,frequency,1.4,672.5364504
00:11:12.6525539,0,frequency,1.5,672.6525539
00:11:12.6530621,0,frequency,1.5,672.6530620999999
00:11:12.6541252,0,frequency,1.5,672.6541252
00:11:12.6546398,0,frequency,1.5,672.6546398
00:11:13.2849096,0,frequency,1.4,673.2849096
00:11:13.2854152,0,frequency,1.4,673.2854152
00:11:13.2864752,0,frequency,1.4,673.2864752
00:11:13.2869863,0,frequency,1.4,673.2869863
00:11:15.0343103,0,frequency,1.3,675.0343103
00:11:15.0348176,0,frequency,1.3,675.0348176
00:11:15.0358791,0,frequency,1.3,675.0358791
00:11:15.0363923,0,frequency,1.3,675.0363923
00:11:15.4864200,0,frequency,1.2,675.48642
00:11:15.4869222,0,frequency,1.2,675.4869222
00:11:15.4879783,0,frequency,1.2,675.4879783
00:11:15.4884842,0,frequency,1.2,675.4884842
00:11:15.6519007,0,frequency,1.1,675.6519007
00:11:15.6524046,0,frequency,1.1,675.6524046
00:11:15.6534626,0,frequency,1.1,675.6534626
00:11:15.6539717,0,frequency,1.1,675.6539717
00:11:15.7031816,0,frequency,1.2,675.7031816
00:11:15.7036820,0,frequency,1.2,675.703682
00:11:15.7047442,0,frequency,1.2,675.7047442
00:11:15.7052583,0,frequency,1.2,675.7052583
00:11:25.2200792,2,offset,85.0,685.2200792
00:11:32.5564283,2,offset,90.0,692.5564283
00:11:33.9391748,0,frequency,0.9,693.9391748
00:11:33.9396824,0,frequency,0.9,693.9396824
00:11:33.9407440,0,frequency,0.9,693.940744
00:11:33.9412573,0,frequency,0.9,693.9412573
00:11:37.8973764,3,phase shift,6.213372,697.8973764
00:11:38.0815704,3,phase shift,6.195919,698.0815704
00:11:38.1020939,3,phase shift,6.126106,698.1020939
00:11:38.8511833,3,phase shift,4.8869224,698.8511833
00:11:39.0681299,3,phase shift,5.131268,699.0681299
00:11:39.0864772,3,phase shift,5.2708945,699.0864772
00:11:39.0998287,3,phase shift,5.393068,699.0998287
00:11:39.1182684,3,phase shift,5.4279737,699.1182684
00:11:39.1995405,3,phase shift,5.4105206,699.1995405
00:11:39.2142026,3,phase shift,5.375614,699.2142026
00:11:39.2313416,3,phase shift,5.358161,699.2313416
00:11:39.2481493,3,phase shift,5.323254,699.2481493
00:11:39.2655264,3,phase shift,5.2708945,699.2655264
00:11:39.2997226,3,phase shift,5.2185345,699.2997226
00:11:39.3168506,3,phase shift,5.0440016,699.3168506
00:11:39.3331510,3,phase shift,4.956735,699.333151
00:11:39.3488723,3,phase shift,4.939282,699.3488723
00:11:39.3636485,3,phase shift,4.904375,699.3636485
00:11:39.3803200,3,phase shift,4.8869224,699.38032
00:11:39.4649239,3,phase shift,4.8520155,699.4649239
00:11:39.5498883,3,phase shift,4.8345623,699.5498883
00:11:39.6117147,3,phase shift,4.7822022,699.6117147
00:11:39.6326231,3,phase shift,4.764749,699.6326231
00:11:39.9326540,3,phase shift,4.7822022,699.932654
00:11:39.9792266,3,phase shift,4.7996554,699.9792266
00:11:40.0994823,3,phase shift,4.8520155,700.0994823
00:11:42.4968781,2,phase shift,4.712389,702.4968781
00:11:42.7087651,2,phase shift,5.0614552,702.7087651
00:11:42.7235224,2,phase shift,5.2185345,702.7235224
00:11:42.7412912,2,phase shift,5.2883477,702.7412912
00:11:42.7575856,2,phase shift,5.375614,702.7575856
00:11:42.7744651,2,phase shift,5.4628806,702.7744651
00:11:42.7888191,2,phase shift,5.550147,702.7888191
00:11:42.8061773,2,phase shift,5.585054,702.8061773
00:11:42.8233296,2,phase shift,5.6374135,702.8233296
00:11:42.8393576,2,phase shift,5.6897736,702.8393576
00:11:42.8565648,2,phase shift,5.72468,702.8565648
00:11:42.8730245,2,phase shift,5.759587,702.8730245
00:11:42.8893352,2,phase shift,5.8468533,702.8893352
00:11:42.9080720,2,phase shift,5.934119,702.908072
00:11:42.9237762,2,phase shift,6.021386,702.9237762
00:11:42.9580233,2,phase shift,6.0388393,702.9580233
00:11:42.9740733,2,phase shift,6.0737457,702.9740733
00:11:43.0234190,2,phase shift,6.0911994,703.023419
00:11:43.2906039,2,phase shift,6.1086526,703.2906039
00:11:43.3237069,2,phase shift,6.126106,703.3237069
00:11:43.3745846,2,phase shift,6.161012,703.3745846
00:11:43.4073031,2,phase shift,6.178466,703.4073031
00:11:43.5745798,2,phase shift,6.195919,703.5745798
00:11:43.5900018,2,phase shift,6.213372,703.5900018
00:11:43.6398145,2,phase shift,6.2308254,703.6398145
00:11:43.6563053,2,phase shift,6.2482786,703.6563053
00:11:43.7082326,2,phase shift,6.2657323,703.7082326
00:11:45.5167322,0,frequency,1.1,705.5167322
00:11:45.5172380,0,frequency,1.1,705.517238
00:11:45.5182999,0,frequency,1.1,705.5182999
00:11:45.5188132,0,frequency,1.1,705.5188132
00:11:46.1314270,3,phase shift,5.0440016,706.131427
00:11:46.4469091,3,phase shift,5.0614552,706.4469091
00:11:46.4649036,3,phase shift,5.0789084,706.4649036
00:11:46.5134294,3,phase shift,5.0963616,706.5134294
00:11:46.5666019,3,phase shift,5.113815,706.5666019
00:11:46.5828943,3,phase shift,5.131268,706.5828943
00:11:46.6484629,3,phase shift,5.148721,706.6484629
00:11:51.7820760,3,phase shift,5.131268,711.782076
00:11:51.7995696,3,phase shift,5.113815,711.7995696
00:11:51.8147116,3,phase shift,5.0963616,711.8147116
00:11:51.8643255,3,phase shift,5.0789084,711.8643255
00:11:51.8802064,3,phase shift,5.0614552,711.8802064
00:11:51.8988369,3,phase shift,5.0440016,711.8988369
00:11:51.9490395,3,phase shift,5.0265484,711.9490395
00:11:51.9653097,3,phase shift,5.0090947,711.9653097
00:11:52.0160173,3,phase shift,4.991642,712.0160173
00:11:52.0473622,3,phase shift,4.974189,712.0473622
00:11:52.1827980,3,phase shift,4.956735,712.182798
00:11:52.1971496,3,phase shift,4.939282,712.1971496
00:11:52.7164792,3,phase shift,4.9218287,712.7164792
00:11:52.8640841,3,phase shift,4.904375,712.8640841
00:11:52.8816680,3,phase shift,4.8869224,712.881668
00:11:52.9149772,3,phase shift,4.8694687,712.9149772
00:11:52.9532393,3,phase shift,4.8520155,712.9532393
00:11:53.1497826,3,phase shift,4.8345623,713.1497826
00:11:53.3151433,3,phase shift,4.8171086,713.3151433
00:11:53.5158230,3,phase shift,4.7996554,713.515823
00:11:53.6171882,3,phase shift,4.7822022,713.6171882
00:11:54.2004789,3,phase shift,4.764749,714.2004789
00:11:54.3340727,3,phase shift,4.747296,714.3340727
00:11:54.8499946,3,phase shift,4.729842,714.8499946
00:11:54.9504548,3,phase shift,4.712389,714.9504548
00:11:55.0975002,3,phase shift,4.694936,715.0975002
00:11:55.6156494,3,phase shift,4.712389,715.6156494
00:11:55.7335527,3,phase shift,4.729842,715.7335527
00:11:55.7500108,3,phase shift,4.747296,715.7500108
00:11:55.8493251,3,phase shift,4.764749,715.8493251
00:11:55.9161370,3,phase shift,4.7822022,715.916137
00:11:56.0489449,3,phase shift,4.7996554,716.0489449
00:11:56.0980466,3,phase shift,4.8171086,716.0980466
00:11:56.1327288,3,phase shift,4.8345623,716.1327288
00:11:56.2980723,3,phase shift,4.8520155,716.2980723000001
00:11:56.3678249,3,phase shift,4.8694687,716.3678249
00:11:56.3970072,3,phase shift,4.8869224,716.3970072
00:11:56.5000780,3,phase shift,4.904375,716.500078
00:11:56.6658416,3,phase shift,4.9218287,716.6658416
00:12:07.0762967,1,offset,120.0,727.0762967000001
00:12:10.9500533,0,offset,120.0,730.9500533
00:12:23.5335277,1,offset,144.0,743.5335277
00:12:23.6723976,1,offset,148.0,743.6723976
00:12:23.6913392,1,offset,156.0,743.6913392
00:12:23.7061062,1,offset,164.0,743.7061062
00:12:23.7235912,1,offset,173.0,743.7235912
00:12:23.7413391,1,offset,177.0,743.7413391
00:12:23.7579235,1,offset,180.0,743.7579235
00:12:23.7938615,0,offset,155.0,743.7938615
00:12:23.9577733,0,offset,156.0,743.9577733
00:12:23.9744515,0,offset,166.0,743.9744515
00:12:23.9894182,0,offset,180.0,743.9894182
00:12:28.3620659,1,offset,78.0,748.3620659
00:12:29.0716712,0,offset,173.0,749.0716712
00:12:29.0904700,0,offset,170.0,749.09047
00:12:29.1215398,0,offset,169.0,749.1215398
00:12:29.1555215,0,offset,168.0,749.1555215
00:12:29.1732004,0,offset,167.0,749.1732004
00:12:29.4053856,0,offset,168.0,749.4053856
00:12:29.4227081,0,offset,171.0,749.4227081
00:12:29.4389399,0,offset,173.0,749.4389399
00:12:29.4574150,0,offset,175.0,749.457415
00:12:29.4718022,0,offset,177.0,749.4718022
00:12:29.4895472,0,offset,180.0,749.4895472
00:12:36.5134911,1,offset,101.0,756.5134911
00:12:40.0607075,0,offset,124.0,760.0607075
00:12:42.7255028,0,offset,123.0,762.7255028
00:12:42.7559533,0,offset,122.0,762.7559533
00:12:42.8051615,0,offset,121.0,762.8051614999999
00:12:42.8722496,0,offset,120.0,762.8722496
00:12:42.9718815,0,offset,119.0,762.9718815
00:12:43.0217529,0,offset,117.0,763.0217529
00:12:43.0409898,0,offset,116.0,763.0409898
00:12:43.0709472,0,offset,115.0,763.0709472
00:12:43.1720115,0,offset,116.0,763.1720115
00:12:43.2212052,0,offset,117.0,763.2212052
00:12:43.3214214,0,offset,118.0,763.3214214
00:12:43.3720404,0,offset,119.0,763.3720404000001
00:12:43.4726868,0,offset,120.0,763.4726868
00:12:43.6063038,0,offset,121.0,763.6063038
00:12:43.6886764,0,offset,122.0,763.6886764
00:12:44.0410752,0,offset,121.0,764.0410752
00:12:44.5061215,0,offset,120.0,764.5061215
00:12:46.1232326,0,offset,119.0,766.1232326
00:12:46.2060782,0,offset,118.0,766.2060782
00:12:46.2888173,0,offset,117.0,766.2888173
00:12:46.3387831,0,offset,116.0,766.3387831
00:12:46.3885008,0,offset,115.0,766.3885008
00:12:46.4386589,0,offset,114.0,766.4386589
00:12:46.4725416,0,offset,113.0,766.4725416
00:12:46.5055661,0,offset,112.0,766.5055661
00:12:46.5387681,0,offset,111.0,766.5387681
00:12:46.6057120,0,offset,110.0,766.605712
00:12:46.8564947,0,offset,111.0,766.8564947
00:12:46.8893184,0,offset,112.0,766.8893184
00:12:46.9563974,0,offset,113.0,766.9563974
00:12:47.0054911,0,offset,114.0,767.0054911
00:12:47.0897711,0,offset,115.0,767.0897711
00:12:47.1922257,0,offset,116.0,767.1922257
00:12:47.2727157,0,offset,117.0,767.2727157
00:12:47.5898300,0,offset,118.0,767.58983
00:12:47.7223921,0,offset,119.0,767.7223921
00:12:48.4074140,0,offset,120.0,768.407414
00:12:48.4719502,0,offset,121.0,768.4719502
00:12:49.1884091,0,offset,120.0,769.1884091
00:12:49.3890644,0,offset,119.0,769.3890644
00:12:49.5648765,1,offset,120.0,769.5648765
00:12:50.4235600,0,offset,120.0,770.42356
00:13:03.0410558,3,phase shift,5.0265484,783.0410558
00:13:03.3507055,3,phase shift,5.0090947,783.3507055
00:13:03.3670628,3,phase shift,4.991642,783.3670628
00:13:03.4149050,3,phase shift,4.974189,783.414905
00:13:03.4519026,3,phase shift,4.956735,783.4519026
00:13:03.9844055,3,phase shift,4.6076694,783.9844055
00:13:09.5344768,0,frequency,0.8,789.5344768
00:13:09.5349821,0,frequency,0.8,789.5349821
00:13:09.5360433,0,frequency,0.8,789.5360433
00:13:09.5365545,0,frequency,0.8,789.5365545
00:13:11.1687500,0,frequency,0.7,791.16875
00:13:11.1692578,0,frequency,0.7,791.1692578
00:13:11.1703203,0,frequency,0.7,791.1703203
00:13:11.1708347,0,frequency,0.7,791.1708347
00:13:21.5455998,3,offset,101.0,801.5455998
00:13:21.5612830,3,offset,102.0,801.561283
00:13:21.5777154,3,offset,104.0,801.5777154
00:13:21.5939071,3,offset,105.0,801.5939071
00:13:21.6116389,3,offset,108.0,801.6116389
00:13:21.6272481,3,offset,109.0,801.6272481
00:13:21.6447652,3,offset,110.0,801.6447652
00:13:21.6604951,3,offset,111.0,801.6604951
00:13:21.6950196,3,offset,112.0,801.6950196
00:13:21.7106862,3,offset,113.0,801.7106862
00:13:21.7450227,3,offset,114.0,801.7450227
00:13:21.7964744,3,offset,115.0,801.7964744
00:13:21.8445553,3,offset,116.0,801.8445553
00:13:21.8967811,3,offset,117.0,801.8967811
00:13:22.3274561,3,offset,116.0,802.3274561
00:13:22.4614084,3,offset,115.0,802.4614084
00:13:22.5286562,3,offset,114.0,802.5286562
00:13:22.7950314,3,offset,113.0,802.7950314
00:13:23.0939276,3,offset,112.0,803.0939276
00:13:23.2447323,3,offset,111.0,803.2447323
00:13:23.4115847,3,offset,110.0,803.4115847
00:13:27.3597911,2,offset,98.0,807.3597911
00:13:31.2982451,2,offset,102.0,811.2982451
00:13:32.2613729,2,offset,99.0,812.2613729
00:13:36.1147935,3,phase shift,4.8694687,816.1147935
00:13:36.3325800,3,phase shift,4.9218287,816.33258
00:13:36.3497336,3,phase shift,5.113815,816.3497336
00:13:36.3653498,3,phase shift,5.148721,816.3653498
00:13:36.3821920,3,phase shift,5.2359877,816.382192
00:13:36.3994967,3,phase shift,5.2534413,816.3994967
00:13:36.4162216,3,phase shift,5.2708945,816.4162216
00:13:36.4329057,3,phase shift,5.2883477,816.4329057
00:13:36.5513267,3,phase shift,5.305801,816.5513267
00:13:36.5655432,3,phase shift,5.358161,816.5655432
00:13:36.5850676,3,phase shift,5.602507,816.5850676
00:13:36.6004115,3,phase shift,5.7072268,816.6004115
00:13:36.6165983,3,phase shift,5.794493,816.6165983
00:13:36.6338126,3,phase shift,5.8643064,816.6338126
00:13:36.6486904,3,phase shift,5.8992133,816.6486904
00:13:36.6831438,3,phase shift,5.9166665,816.6831438
00:13:36.7688602,3,phase shift,5.934119,816.7688602
00:13:36.7993644,3,phase shift,5.951573,816.7993644000001
00:13:36.8173789,3,phase shift,5.969026,816.8173789
00:13:36.8322730,3,phase shift,6.0562925,816.832273
00:13:36.8503623,3,phase shift,6.195919,816.8503623
00:13:36.8666361,3,phase shift,0.052359883,816.8666361
00:13:36.8814941,3,phase shift,0.13962635,816.8814941
00:13:36.8988707,3,phase shift,0.17453294,816.8988707
00:13:36.9339313,3,phase shift,0.19198622,816.9339313
00:13:36.9508275,3,phase shift,0.20943953,816.9508275000001
00:13:37.4017458,3,phase shift,0.19198622,817.4017458
00:13:37.4171789,3,phase shift,0.17453294,817.4171789
00:13:37.4685669,3,phase shift,0.15707964,817.4685669
00:13:37.5174159,3,phase shift,0.13962635,817.5174159000001
00:13:37.5506538,3,phase shift,0.122173056,817.5506538
00:13:37.5833244,3,phase shift,0.08726647,817.5833244
00:13:37.6003498,3,phase shift,0.06981318,817.6003498
00:13:37.6340731,3,phase shift,0.052359883,817.6340731
00:13:37.6659330,3,phase shift,0.03490659,817.665933
00:13:37.7512003,3,phase shift,0.017453294,817.7512003
00:13:37.7837723,3,phase shift,0.0,817.7837723
00:13:37.8159936,3,phase shift,6.2657323,817.8159936
00:13:37.8340813,3,phase shift,6.2482786,817.8340813
00:13:37.8668167,3,phase shift,6.2308254,817.8668167
00:13:37.9166926,3,phase shift,6.195919,817.9166926
00:13:47.3221766,1,offset,70.0,827.3221766
00:13:48.4858806,0,offset,87.0,828.4858806
00:13:50.3949542,1,offset,90.0,830.3949542
00:13:50.7311148,0,offset,91.0,830.7311148
00:13:55.0373265,0,frequency,0.9,835.0373265
00:13:55.0378262,0,frequency,0.9,835.0378262
00:13:55.0388830,0,frequency,0.9,835.0388829999999
00:13:55.0393900,0,frequency,0.9,835.03939
00:14:03.3975262,2,phase shift,4.8869224,843.3975262
00:14:12.3809954,3,phase shift,5.0440016,852.3809954
00:14:13.0174946,3,phase shift,5.0614552,853.0174946
00:14:13.0334136,3,phase shift,5.0789084,853.0334136
00:14:18.6981030,2,phase shift,0.052359883,858.698103
00:14:37.4514008,3,phase shift,5.0963616,877.4514008
00:14:37.5355924,3,phase shift,5.0789084,877.5355924
00:14:37.5528961,3,phase shift,5.0440016,877.5528961
00:14:37.5677231,3,phase shift,4.974189,877.5677231
00:14:38.7531691,3,phase shift,4.956735,878.7531691
00:14:46.9520030,2,offset,48.0,886.952003
00:14:48.2874904,3,phase shift,0.0,888.2874904
00:14:49.5310506,2,amplitude,8.3,889.5310506
00:14:50.7080697,2,amplitude,29.5,890.7080697
00:14:52.3415750,2,offset,81.0,892.341575
00:14:53.3001369,2,phase shift,4.9218287,893.3001369
00:14:53.3156233,2,phase shift,4.6076694,893.3156233
00:14:53.3319096,2,phase shift,4.537856,893.3319096
00:14:53.3458433,2,phase shift,4.4680433,893.3458433
00:14:53.3647761,2,phase shift,4.3982296,893.3647761
00:14:53.3842472,2,phase shift,4.3807764,893.3842472
00:14:53.3979867,2,phase shift,4.3982296,893.3979867
00:14:53.4131062,2,phase shift,4.4156833,893.4131062
00:14:53.4321312,2,phase shift,4.4505897,893.4321312
00:14:53.4643807,2,phase shift,4.4680433,893.4643807
00:14:53.5136996,2,phase shift,4.485496,893.5136996
00:14:53.5460803,2,phase shift,4.537856,893.5460803
00:14:53.5642051,2,phase shift,4.572763,893.5642051
00:14:53.5819099,2,phase shift,4.590216,893.5819099
00:14:53.5963709,2,phase shift,4.6251225,893.5963709
00:14:53.6126327,2,phase shift,4.6425757,893.6126327
00:14:53.6310962,2,phase shift,4.6600294,893.6310962
00:14:53.7294994,2,phase shift,4.6251225,893.7294994
00:14:53.7473680,2,phase shift,4.6076694,893.747368
00:14:53.7624438,2,phase shift,4.572763,893.7624438
00:14:53.7815848,2,phase shift,4.520403,893.7815848
00:14:53.7980333,2,phase shift,4.502949,893.7980333
00:14:53.8172990,2,phase shift,4.4505897,893.817299
00:14:53.8320752,2,phase shift,4.4156833,893.8320752
00:14:53.8605071,2,phase shift,4.3807764,893.8605071
00:14:54.3428115,2,phase shift,4.328417,894.3428115
00:14:54.3458496,2,phase shift,4.34587,894.3458496
00:14:54.3621004,2,phase shift,4.3982296,894.3621004
00:14:54.3809622,2,phase shift,4.4156833,894.3809622
00:14:54.3976131,2,phase shift,4.4680433,894.3976131
00:14:54.4138726,2,phase shift,4.537856,894.4138726
00:14:54.4303536,2,phase shift,4.6425757,894.4303536
00:14:54.4478643,2,phase shift,4.729842,894.4478643
00:14:54.4515761,2,phase shift,4.747296,894.4515761
00:14:54.4635163,2,phase shift,4.7822022,894.4635163
00:14:54.4801988,2,phase shift,4.8345623,894.4801988
00:14:54.4952336,2,phase shift,4.904375,894.4952336
00:14:54.5136123,2,phase shift,4.939282,894.5136123
00:14:54.5478848,2,phase shift,4.974189,894.5478848
00:14:54.6125703,2,phase shift,4.939282,894.6125703
00:14:54.6307960,2,phase shift,4.9218287,894.630796
00:14:54.6475396,2,phase shift,4.904375,894.6475396
00:14:54.6642692,2,phase shift,4.8694687,894.6642692
00:14:54.6814970,2,phase shift,4.8520155,894.681497
00:14:54.6964227,2,phase shift,4.8345623,894.6964227
00:14:54.7147485,2,phase shift,4.8171086,894.7147485
00:14:54.7309167,2,phase shift,4.7996554,894.7309167
00:14:54.7468449,2,phase shift,4.764749,894.7468449
00:14:54.7654187,2,phase shift,4.712389,894.7654187
00:14:54.7811037,2,phase shift,4.6774826,894.7811037
00:14:54.8282522,2,phase shift,4.6600294,894.8282522
00:14:54.8454617,2,phase shift,4.6425757,894.8454617
00:14:55.4331622,2,phase shift,4.3982296,895.4331622
00:14:55.4470016,2,phase shift,4.4156833,895.4470016
00:14:55.4625963,2,phase shift,4.4505897,895.4625963
00:14:55.5124834,2,phase shift,4.4680433,895.5124834
00:14:55.6621453,2,phase shift,4.485496,895.6621453
00:14:55.6971133,2,phase shift,4.502949,895.6971133
00:14:55.7123997,2,phase shift,4.537856,895.7123997
00:14:55.7318295,2,phase shift,4.55531,895.7318295
00:14:55.7476838,2,phase shift,4.590216,895.7476838
00:14:55.7643553,2,phase shift,4.6076694,895.7643553
00:14:55.7806945,2,phase shift,4.6425757,895.7806945
00:14:55.7987372,2,phase shift,4.6600294,895.7987372
00:14:55.8017623,2,phase shift,4.6774826,895.8017623
00:14:55.8318854,2,phase shift,4.729842,895.8318854
00:14:55.8447972,2,phase shift,4.7996554,895.8447972
00:14:55.8668696,2,phase shift,4.8694687,895.8668696
00:14:55.8805008,2,phase shift,4.939282,895.8805008
00:14:55.8965827,2,phase shift,4.956735,895.8965827
00:14:55.9142964,2,phase shift,5.0090947,895.9142964
00:14:55.9311187,2,phase shift,5.0265484,895.9311187
00:14:55.9468076,2,phase shift,5.0614552,895.9468076
00:14:55.9819373,2,phase shift,5.0789084,895.9819373
00:14:55.9980303,2,phase shift,5.0963616,895.9980303
00:14:56.0135923,2,phase shift,5.131268,896.0135923
00:14:56.0305613,2,phase shift,5.166175,896.0305613
00:14:56.0472256,2,phase shift,5.2010813,896.0472256
00:14:56.0795982,2,phase shift,5.2185345,896.0795982
